state,state_code,state_name,county_code,county_name,visited,date
PA,42,Pennsylvania,41,Cumberland County,1,
SC,45,South Carolina,41,Florence County,1,
VA,51,Virginia,41,Chesterfield County,1,
MD,24,Maryland,43,Washington County,1,
NY,36,New York,43,Herkimer County,1,
NC,37,North Carolina,43,Clay County,1,
NC,37,North Carolina,117,Martin County,0,
OR,41,Oregon,43,Linn County,1,
PA,42,Pennsylvania,43,Dauphin County,1,
VA,51,Virginia,43,Clarke County,1,
NC,37,North Carolina,45,Cleveland County,1,
PA,42,Pennsylvania,45,Delaware County,1,
NC,37,North Carolina,129,New Hanover County,0,
SC,45,South Carolina,45,Greenville County,1,
NC,37,North Carolina,133,Onslow County,0,
MD,24,Maryland,47,Worcester County,1,
NC,37,North Carolina,137,Pamlico County,0,
NC,37,North Carolina,139,Pasquotank County,0,
NC,37,North Carolina,141,Pender County,0,
NC,37,North Carolina,143,Perquimans County,0,
NC,37,North Carolina,145,Person County,0,
NC,37,North Carolina,147,Pitt County,0,
NY,36,New York,47,Kings County,1,
OR,41,Oregon,47,Marion County,1,
VA,51,Virginia,47,Culpeper County,1,
MI,26,Michigan,49,Genesee County,1,
NC,37,North Carolina,49,Craven County,1,
PA,42,Pennsylvania,49,Erie County,1,
SC,45,South Carolina,49,Hampton County,1,
NC,37,North Carolina,163,Sampson County,0,
WA,53,Washington,49,Pacific County,1,
GA,13,Georgia,51,Chatham County,1,
NC,37,North Carolina,51,Cumberland County,1,
OR,41,Oregon,51,Multnomah County,1,
NY,36,New York,53,Madison County,1,
NC,37,North Carolina,177,Tyrrell County,0,
NC,37,North Carolina,53,Currituck County,1,
NC,37,North Carolina,181,Vance County,0,
SC,45,South Carolina,53,Jasper County,1,
NC,37,North Carolina,185,Warren County,0,
NC,37,North Carolina,187,Washington County,0,
MI,26,Michigan,55,Grand Traverse County,1,
NE,31,Nebraska,55,Douglas County,1,
NY,36,New York,55,Monroe County,1,
NC,37,North Carolina,55,Dare County,1,
OH,39,Ohio,55,Geauga County,1,
OR,41,Oregon,55,Sherman County,1,
ND,38,North Dakota,1,Adams County,0,
ND,38,North Dakota,3,Barnes County,0,
ND,38,North Dakota,5,Benson County,0,
ND,38,North Dakota,7,Billings County,0,
ND,38,North Dakota,9,Bottineau County,0,
ND,38,North Dakota,11,Bowman County,0,
ND,38,North Dakota,13,Burke County,0,
ND,38,North Dakota,15,Burleigh County,0,
ND,38,North Dakota,17,Cass County,0,
ND,38,North Dakota,19,Cavalier County,0,
ND,38,North Dakota,21,Dickey County,0,
ND,38,North Dakota,23,Divide County,0,
ND,38,North Dakota,25,Dunn County,0,
ND,38,North Dakota,27,Eddy County,0,
ND,38,North Dakota,29,Emmons County,0,
ND,38,North Dakota,31,Foster County,0,
ND,38,North Dakota,33,Golden Valley County,0,
ND,38,North Dakota,35,Grand Forks County,0,
ND,38,North Dakota,37,Grant County,0,
ND,38,North Dakota,39,Griggs County,0,
ND,38,North Dakota,41,Hettinger County,0,
ND,38,North Dakota,43,Kidder County,0,
ND,38,North Dakota,45,LaMoure County,0,
ND,38,North Dakota,47,Logan County,0,
ND,38,North Dakota,49,McHenry County,0,
ND,38,North Dakota,51,McIntosh County,0,
ND,38,North Dakota,53,McKenzie County,0,
ND,38,North Dakota,55,McLean County,0,
ND,38,North Dakota,57,Mercer County,0,
ND,38,North Dakota,59,Morton County,0,
ND,38,North Dakota,61,Mountrail County,0,
ND,38,North Dakota,63,Nelson County,0,
ND,38,North Dakota,65,Oliver County,0,
ND,38,North Dakota,67,Pembina County,0,
ND,38,North Dakota,69,Pierce County,0,
ND,38,North Dakota,71,Ramsey County,0,
ND,38,North Dakota,73,Ransom County,0,
ND,38,North Dakota,75,Renville County,0,
ND,38,North Dakota,77,Richland County,0,
ND,38,North Dakota,79,Rolette County,0,
ND,38,North Dakota,81,Sargent County,0,
ND,38,North Dakota,83,Sheridan County,0,
ND,38,North Dakota,85,Sioux County,0,
ND,38,North Dakota,87,Slope County,0,
ND,38,North Dakota,89,Stark County,0,
ND,38,North Dakota,91,Steele County,0,
ND,38,North Dakota,93,Stutsman County,0,
ND,38,North Dakota,95,Towner County,0,
ND,38,North Dakota,97,Traill County,0,
ND,38,North Dakota,99,Walsh County,0,
ND,38,North Dakota,101,Ward County,0,
ND,38,North Dakota,103,Wells County,0,
ND,38,North Dakota,105,Williams County,0,
OH,39,Ohio,1,Adams County,0,
OH,39,Ohio,3,Allen County,0,
OH,39,Ohio,5,Ashland County,0,
OH,39,Ohio,7,Ashtabula County,0,
OH,39,Ohio,9,Athens County,0,
OH,39,Ohio,11,Auglaize County,0,
OH,39,Ohio,13,Belmont County,0,
OH,39,Ohio,15,Brown County,0,
OH,39,Ohio,17,Butler County,0,
OH,39,Ohio,19,Carroll County,0,
OH,39,Ohio,21,Champaign County,0,
OH,39,Ohio,23,Clark County,0,
OH,39,Ohio,25,Clermont County,0,
OH,39,Ohio,27,Clinton County,0,
OH,39,Ohio,29,Columbiana County,0,
OH,39,Ohio,31,Coshocton County,0,
OH,39,Ohio,33,Crawford County,0,
OH,39,Ohio,35,Cuyahoga County,0,
OH,39,Ohio,37,Darke County,0,
OH,39,Ohio,39,Defiance County,0,
OH,39,Ohio,41,Delaware County,0,
OH,39,Ohio,43,Erie County,0,
OH,39,Ohio,45,Fairfield County,0,
OH,39,Ohio,47,Fayette County,0,
OH,39,Ohio,49,Franklin County,0,
OH,39,Ohio,51,Fulton County,0,
OH,39,Ohio,53,Gallia County,0,
PA,42,Pennsylvania,55,Franklin County,1,
OH,39,Ohio,57,Greene County,0,
OH,39,Ohio,59,Guernsey County,0,
OH,39,Ohio,61,Hamilton County,0,
OH,39,Ohio,63,Hancock County,0,
OH,39,Ohio,65,Hardin County,0,
OH,39,Ohio,67,Harrison County,0,
OH,39,Ohio,69,Henry County,0,
OH,39,Ohio,71,Highland County,0,
OH,39,Ohio,73,Hocking County,0,
OH,39,Ohio,75,Holmes County,0,
OH,39,Ohio,77,Huron County,0,
OH,39,Ohio,79,Jackson County,0,
OH,39,Ohio,81,Jefferson County,0,
OH,39,Ohio,83,Knox County,0,
SC,45,South Carolina,55,Kershaw County,1,
OH,39,Ohio,87,Lawrence County,0,
OH,39,Ohio,89,Licking County,0,
OH,39,Ohio,91,Logan County,0,
OH,39,Ohio,93,Lorain County,0,
OH,39,Ohio,95,Lucas County,0,
OH,39,Ohio,97,Madison County,0,
OH,39,Ohio,99,Mahoning County,0,
OH,39,Ohio,101,Marion County,0,
OH,39,Ohio,103,Medina County,0,
OH,39,Ohio,105,Meigs County,0,
OH,39,Ohio,107,Mercer County,0,
OH,39,Ohio,109,Miami County,0,
OH,39,Ohio,111,Monroe County,0,
OH,39,Ohio,113,Montgomery County,0,
OH,39,Ohio,115,Morgan County,0,
OH,39,Ohio,117,Morrow County,0,
OH,39,Ohio,119,Muskingum County,0,
OH,39,Ohio,121,Noble County,0,
OH,39,Ohio,123,Ottawa County,0,
OH,39,Ohio,125,Paulding County,0,
OH,39,Ohio,127,Perry County,0,
OH,39,Ohio,129,Pickaway County,0,
OH,39,Ohio,131,Pike County,0,
OH,39,Ohio,135,Preble County,0,
OH,39,Ohio,137,Putnam County,0,
OH,39,Ohio,139,Richland County,0,
OH,39,Ohio,141,Ross County,0,
OH,39,Ohio,143,Sandusky County,0,
OH,39,Ohio,145,Scioto County,0,
OH,39,Ohio,147,Seneca County,0,
OH,39,Ohio,149,Shelby County,0,
OH,39,Ohio,151,Stark County,0,
OH,39,Ohio,153,Summit County,0,
WA,53,Washington,55,San Juan County,1,
OH,39,Ohio,157,Tuscarawas County,0,
OH,39,Ohio,159,Union County,0,
OH,39,Ohio,161,Van Wert County,0,
OH,39,Ohio,163,Vinton County,0,
OH,39,Ohio,165,Warren County,0,
OH,39,Ohio,167,Washington County,0,
OH,39,Ohio,169,Wayne County,0,
OH,39,Ohio,171,Williams County,0,
OH,39,Ohio,173,Wood County,0,
OH,39,Ohio,175,Wyandot County,0,
OK,40,Oklahoma,1,Adair County,0,
OK,40,Oklahoma,3,Alfalfa County,0,
OK,40,Oklahoma,5,Atoka County,0,
OK,40,Oklahoma,7,Beaver County,0,
OK,40,Oklahoma,9,Beckham County,0,
OK,40,Oklahoma,11,Blaine County,0,
OK,40,Oklahoma,13,Bryan County,0,
OK,40,Oklahoma,15,Caddo County,0,
OK,40,Oklahoma,17,Canadian County,0,
OK,40,Oklahoma,19,Carter County,0,
OK,40,Oklahoma,21,Cherokee County,0,
OK,40,Oklahoma,23,Choctaw County,0,
OK,40,Oklahoma,25,Cimarron County,0,
OK,40,Oklahoma,27,Cleveland County,0,
OK,40,Oklahoma,29,Coal County,0,
OK,40,Oklahoma,31,Comanche County,0,
OK,40,Oklahoma,33,Cotton County,0,
OK,40,Oklahoma,35,Craig County,0,
OK,40,Oklahoma,37,Creek County,0,
OK,40,Oklahoma,39,Custer County,0,
OK,40,Oklahoma,41,Delaware County,0,
OK,40,Oklahoma,43,Dewey County,0,
OK,40,Oklahoma,45,Ellis County,0,
OK,40,Oklahoma,47,Garfield County,0,
OK,40,Oklahoma,49,Garvin County,0,
OK,40,Oklahoma,51,Grady County,0,
OK,40,Oklahoma,53,Grant County,0,
OK,40,Oklahoma,55,Greer County,0,
OK,40,Oklahoma,57,Harmon County,0,
OK,40,Oklahoma,59,Harper County,0,
OK,40,Oklahoma,61,Haskell County,0,
OK,40,Oklahoma,63,Hughes County,0,
OK,40,Oklahoma,65,Jackson County,0,
OK,40,Oklahoma,67,Jefferson County,0,
OK,40,Oklahoma,69,Johnston County,0,
OK,40,Oklahoma,71,Kay County,0,
OK,40,Oklahoma,73,Kingfisher County,0,
OK,40,Oklahoma,75,Kiowa County,0,
OK,40,Oklahoma,77,Latimer County,0,
OK,40,Oklahoma,79,Le Flore County,0,
OK,40,Oklahoma,81,Lincoln County,0,
OK,40,Oklahoma,83,Logan County,0,
OK,40,Oklahoma,85,Love County,0,
OK,40,Oklahoma,87,McClain County,0,
OK,40,Oklahoma,89,McCurtain County,0,
OK,40,Oklahoma,91,McIntosh County,0,
OK,40,Oklahoma,93,Major County,0,
OK,40,Oklahoma,95,Marshall County,0,
OK,40,Oklahoma,97,Mayes County,0,
OK,40,Oklahoma,99,Murray County,0,
OK,40,Oklahoma,101,Muskogee County,0,
OK,40,Oklahoma,103,Noble County,0,
OK,40,Oklahoma,105,Nowata County,0,
OK,40,Oklahoma,107,Okfuskee County,0,
OK,40,Oklahoma,109,Oklahoma County,0,
OK,40,Oklahoma,111,Okmulgee County,0,
OK,40,Oklahoma,113,Osage County,0,
OK,40,Oklahoma,115,Ottawa County,0,
OK,40,Oklahoma,117,Pawnee County,0,
OK,40,Oklahoma,119,Payne County,0,
OK,40,Oklahoma,121,Pittsburg County,0,
OK,40,Oklahoma,123,Pontotoc County,0,
OK,40,Oklahoma,125,Pottawatomie County,0,
OK,40,Oklahoma,127,Pushmataha County,0,
OK,40,Oklahoma,129,Roger Mills County,0,
OK,40,Oklahoma,131,Rogers County,0,
OK,40,Oklahoma,133,Seminole County,0,
OK,40,Oklahoma,135,Sequoyah County,0,
OK,40,Oklahoma,137,Stephens County,0,
OK,40,Oklahoma,139,Texas County,0,
OK,40,Oklahoma,141,Tillman County,0,
OK,40,Oklahoma,143,Tulsa County,0,
OK,40,Oklahoma,145,Wagoner County,0,
OK,40,Oklahoma,147,Washington County,0,
OK,40,Oklahoma,149,Washita County,0,
OK,40,Oklahoma,151,Woods County,0,
OK,40,Oklahoma,153,Woodward County,0,
OR,41,Oregon,1,Baker County,0,
OR,41,Oregon,3,Benton County,0,
WV,54,West Virginia,55,Mercer County,1,
NY,36,New York,57,Montgomery County,1,
NC,37,North Carolina,57,Davidson County,1,
OR,41,Oregon,11,Coos County,0,
OR,41,Oregon,57,Tillamook County,1,
OR,41,Oregon,15,Curry County,0,
SC,45,South Carolina,57,Lancaster County,1,
OR,41,Oregon,19,Douglas County,0,
OR,41,Oregon,21,Gilliam County,0,
OR,41,Oregon,25,Harney County,0,
WA,53,Washington,57,Skagit County,1,
OR,41,Oregon,29,Jackson County,0,
NY,36,New York,59,Nassau County,1,
OR,41,Oregon,33,Josephine County,0,
OR,41,Oregon,35,Klamath County,0,
OR,41,Oregon,37,Lake County,0,
OR,41,Oregon,39,Lane County,0,
OR,41,Oregon,41,Lincoln County,0,
NC,37,North Carolina,59,Davie County,1,
OR,41,Oregon,45,Malheur County,0,
SC,45,South Carolina,59,Laurens County,1,
OR,41,Oregon,49,Morrow County,0,
OR,41,Oregon,53,Polk County,0,
VA,51,Virginia,59,Fairfax County,1,
WA,53,Washington,59,Skamania County,1,
OR,41,Oregon,59,Umatilla County,0,
OR,41,Oregon,61,Union County,0,
OR,41,Oregon,63,Wallowa County,0,
NY,36,New York,61,New York County,1,
VA,51,Virginia,61,Fauquier County,1,
WA,53,Washington,61,Snohomish County,1,
OR,41,Oregon,71,Yamhill County,0,
NY,36,New York,63,Niagara County,1,
NC,37,North Carolina,63,Durham County,1,
PA,42,Pennsylvania,5,Armstrong County,0,
PA,42,Pennsylvania,7,Beaver County,0,
PA,42,Pennsylvania,9,Bedford County,0,
SC,45,South Carolina,63,Lexington County,1,
PA,42,Pennsylvania,13,Blair County,0,
PA,42,Pennsylvania,15,Bradford County,0,
NY,36,New York,65,Oneida County,1,
OR,41,Oregon,65,Wasco County,1,
PA,42,Pennsylvania,21,Cambria County,0,
PA,42,Pennsylvania,23,Cameron County,0,
PA,42,Pennsylvania,65,Jefferson County,1,
NY,36,New York,67,Onondaga County,1,
PA,42,Pennsylvania,29,Chester County,0,
NC,37,North Carolina,67,Forsyth County,1,
OR,41,Oregon,67,Washington County,1,
NY,36,New York,69,Ontario County,1,
OR,41,Oregon,69,Wheeler County,1,
PA,42,Pennsylvania,69,Lackawanna County,1,
VA,51,Virginia,69,Frederick County,1,
WA,53,Washington,69,Wahkiakum County,1,
FL,12,Florida,71,Lee County,1,
PA,42,Pennsylvania,47,Elk County,0,
NY,36,New York,71,Orange County,1,
PA,42,Pennsylvania,51,Fayette County,0,
PA,42,Pennsylvania,53,Forest County,0,
NC,37,North Carolina,71,Gaston County,1,
PA,42,Pennsylvania,57,Fulton County,0,
PA,42,Pennsylvania,59,Greene County,0,
PA,42,Pennsylvania,61,Huntingdon County,0,
PA,42,Pennsylvania,63,Indiana County,0,
PA,42,Pennsylvania,71,Lancaster County,1,
PA,42,Pennsylvania,67,Juniata County,0,
SC,45,South Carolina,71,Newberry County,1,
AL,1,Alabama,73,Jefferson County,1,
MI,26,Michigan,73,Isabella County,1,
PA,42,Pennsylvania,73,Lawrence County,1,
SC,45,South Carolina,73,Oconee County,1,
WA,53,Washington,73,Whatcom County,1,
PA,42,Pennsylvania,81,Lycoming County,0,
PA,42,Pennsylvania,83,McKean County,0,
NC,37,North Carolina,75,Graham County,1,
PA,42,Pennsylvania,87,Mifflin County,0,
PA,42,Pennsylvania,75,Lebanon County,1,
PA,42,Pennsylvania,91,Montgomery County,0,
SC,45,South Carolina,75,Orangeburg County,1,
PA,42,Pennsylvania,77,Lehigh County,1,
SC,45,South Carolina,77,Pickens County,1,
PA,42,Pennsylvania,99,Perry County,0,
VA,51,Virginia,77,Grayson County,1,
NY,36,New York,79,Putnam County,1,
PA,42,Pennsylvania,105,Potter County,0,
PA,42,Pennsylvania,79,Luzerne County,1,
PA,42,Pennsylvania,109,Snyder County,0,
PA,42,Pennsylvania,111,Somerset County,0,
PA,42,Pennsylvania,113,Sullivan County,0,
PA,42,Pennsylvania,115,Susquehanna County,0,
PA,42,Pennsylvania,117,Tioga County,0,
SC,45,South Carolina,79,Richland County,1,
VA,51,Virginia,79,Greene County,1,
PA,42,Pennsylvania,123,Warren County,0,
PA,42,Pennsylvania,125,Washington County,0,
PA,42,Pennsylvania,127,Wayne County,0,
PA,42,Pennsylvania,129,Westmoreland County,0,
PA,42,Pennsylvania,131,Wyoming County,0,
NY,36,New York,81,Queens County,1,
NC,37,North Carolina,81,Guilford County,1,
VA,51,Virginia,81,Greensville County,1,
WV,54,West Virginia,81,Raleigh County,1,
NY,36,New York,83,Rensselaer County,1,
NC,37,North Carolina,83,Halifax County,1,
SC,45,South Carolina,1,Abbeville County,0,
SC,45,South Carolina,3,Aiken County,0,
SC,45,South Carolina,5,Allendale County,0,
SC,45,South Carolina,83,Spartanburg County,1,
SC,45,South Carolina,9,Bamberg County,0,
SC,45,South Carolina,11,Barnwell County,0,
SC,45,South Carolina,13,Beaufort County,0,
NY,36,New York,85,Richmond County,1,
NC,37,North Carolina,85,Harnett County,1,
OH,39,Ohio,85,Lake County,1,
PA,42,Pennsylvania,85,Mercer County,1,
SC,45,South Carolina,85,Sumter County,1,
VA,51,Virginia,85,Hanover County,1,
FL,12,Florida,86,Miami-Dade County,1,
FL,12,Florida,87,Monroe County,1,
NY,36,New York,87,Rockland County,1,
NC,37,North Carolina,87,Haywood County,1,
VA,51,Virginia,87,Henrico County,1,
SC,45,South Carolina,37,Edgefield County,0,
FL,12,Florida,89,Nassau County,1,
MI,26,Michigan,89,Leelanau County,1,
SC,45,South Carolina,43,Georgetown County,0,
NC,37,North Carolina,89,Henderson County,1,
SC,45,South Carolina,47,Greenwood County,0,
PA,42,Pennsylvania,89,Monroe County,1,
SC,45,South Carolina,51,Horry County,0,
TN,47,Tennessee,89,Jefferson County,1,
WV,54,West Virginia,89,Summers County,1,
NY,36,New York,91,Saratoga County,1,
SC,45,South Carolina,91,York County,1,
SC,45,South Carolina,61,Lee County,0,
TN,47,Tennessee,91,Johnson County,1,
SC,45,South Carolina,65,McCormick County,0,
SC,45,South Carolina,67,Marion County,0,
SC,45,South Carolina,69,Marlboro County,0,
NY,36,New York,93,Schenectady County,1,
PA,42,Pennsylvania,93,Montour County,1,
TN,47,Tennessee,93,Knox County,1,
FL,12,Florida,95,Orange County,1,
PA,42,Pennsylvania,95,Northampton County,1,
SC,45,South Carolina,81,Saluda County,0,
NC,37,North Carolina,97,Iredell County,1,
PA,42,Pennsylvania,97,Northumberland County,1,
SC,45,South Carolina,87,Union County,0,
SC,45,South Carolina,89,Williamsburg County,0,
NY,36,New York,99,Seneca County,1,
SD,46,South Dakota,3,Aurora County,0,
SD,46,South Dakota,5,Beadle County,0,
SD,46,South Dakota,7,Bennett County,0,
SD,46,South Dakota,9,Bon Homme County,0,
SD,46,South Dakota,11,Brookings County,0,
SD,46,South Dakota,13,Brown County,0,
SD,46,South Dakota,15,Brule County,0,
SD,46,South Dakota,17,Buffalo County,0,
SD,46,South Dakota,19,Butte County,0,
SD,46,South Dakota,21,Campbell County,0,
SD,46,South Dakota,23,Charles Mix County,0,
SD,46,South Dakota,25,Clark County,0,
SD,46,South Dakota,27,Clay County,0,
SD,46,South Dakota,29,Codington County,0,
SD,46,South Dakota,31,Corson County,0,
SD,46,South Dakota,33,Custer County,0,
SD,46,South Dakota,35,Davison County,0,
SD,46,South Dakota,37,Day County,0,
SD,46,South Dakota,39,Deuel County,0,
SD,46,South Dakota,41,Dewey County,0,
SD,46,South Dakota,43,Douglas County,0,
SD,46,South Dakota,45,Edmunds County,0,
SD,46,South Dakota,47,Fall River County,0,
SD,46,South Dakota,49,Faulk County,0,
SD,46,South Dakota,51,Grant County,0,
SD,46,South Dakota,53,Gregory County,0,
SD,46,South Dakota,55,Haakon County,0,
SD,46,South Dakota,57,Hamlin County,0,
SD,46,South Dakota,59,Hand County,0,
SD,46,South Dakota,61,Hanson County,0,
SD,46,South Dakota,63,Harding County,0,
SD,46,South Dakota,65,Hughes County,0,
SD,46,South Dakota,67,Hutchinson County,0,
SD,46,South Dakota,69,Hyde County,0,
SD,46,South Dakota,71,Jackson County,0,
SD,46,South Dakota,73,Jerauld County,0,
SD,46,South Dakota,75,Jones County,0,
SD,46,South Dakota,77,Kingsbury County,0,
SD,46,South Dakota,79,Lake County,0,
SD,46,South Dakota,81,Lawrence County,0,
SD,46,South Dakota,83,Lincoln County,0,
SD,46,South Dakota,85,Lyman County,0,
SD,46,South Dakota,87,McCook County,0,
SD,46,South Dakota,89,McPherson County,0,
SD,46,South Dakota,91,Marshall County,0,
SD,46,South Dakota,93,Meade County,0,
SD,46,South Dakota,95,Mellette County,0,
SD,46,South Dakota,97,Miner County,0,
SD,46,South Dakota,99,Minnehaha County,0,
SD,46,South Dakota,101,Moody County,0,
SD,46,South Dakota,102,Oglala Lakota County,0,
SD,46,South Dakota,103,Pennington County,0,
SD,46,South Dakota,105,Perkins County,0,
SD,46,South Dakota,107,Potter County,0,
SD,46,South Dakota,109,Roberts County,0,
SD,46,South Dakota,111,Sanborn County,0,
SD,46,South Dakota,113,Shannon County,0,
SD,46,South Dakota,115,Spink County,0,
SD,46,South Dakota,117,Stanley County,0,
SD,46,South Dakota,119,Sully County,0,
SD,46,South Dakota,121,Todd County,0,
SD,46,South Dakota,123,Tripp County,0,
SD,46,South Dakota,125,Turner County,0,
SD,46,South Dakota,127,Union County,0,
SD,46,South Dakota,129,Walworth County,0,
SD,46,South Dakota,135,Yankton County,0,
SD,46,South Dakota,137,Ziebach County,0,
TN,47,Tennessee,1,Anderson County,0,
TN,47,Tennessee,3,Bedford County,0,
TN,47,Tennessee,5,Benton County,0,
TN,47,Tennessee,7,Bledsoe County,0,
TN,47,Tennessee,9,Blount County,0,
TN,47,Tennessee,11,Bradley County,0,
TN,47,Tennessee,13,Campbell County,0,
TN,47,Tennessee,15,Cannon County,0,
TN,47,Tennessee,17,Carroll County,0,
NC,37,North Carolina,99,Jackson County,1,
TN,47,Tennessee,21,Cheatham County,0,
TN,47,Tennessee,23,Chester County,0,
TN,47,Tennessee,25,Claiborne County,0,
TN,47,Tennessee,27,Clay County,0,
MI,26,Michigan,101,Manistee County,1,
TN,47,Tennessee,31,Coffee County,0,
TN,47,Tennessee,33,Crockett County,0,
TN,47,Tennessee,35,Cumberland County,0,
TN,47,Tennessee,37,Davidson County,0,
TN,47,Tennessee,39,Decatur County,0,
TN,47,Tennessee,41,DeKalb County,0,
TN,47,Tennessee,43,Dickson County,0,
TN,47,Tennessee,45,Dyer County,0,
TN,47,Tennessee,47,Fayette County,0,
TN,47,Tennessee,49,Fentress County,0,
TN,47,Tennessee,51,Franklin County,0,
TN,47,Tennessee,53,Gibson County,0,
TN,47,Tennessee,55,Giles County,0,
TN,47,Tennessee,57,Grainger County,0,
NC,37,North Carolina,101,Johnston County,1,
TN,47,Tennessee,61,Grundy County,0,
TN,47,Tennessee,63,Hamblen County,0,
TN,47,Tennessee,65,Hamilton County,0,
TN,47,Tennessee,67,Hancock County,0,
TN,47,Tennessee,69,Hardeman County,0,
TN,47,Tennessee,71,Hardin County,0,
TN,47,Tennessee,73,Hawkins County,0,
TN,47,Tennessee,75,Haywood County,0,
TN,47,Tennessee,77,Henderson County,0,
TN,47,Tennessee,79,Henry County,0,
TN,47,Tennessee,81,Hickman County,0,
TN,47,Tennessee,83,Houston County,0,
TN,47,Tennessee,85,Humphreys County,0,
TN,47,Tennessee,87,Jackson County,0,
PA,42,Pennsylvania,101,Philadelphia County,1,
NY,36,New York,103,Suffolk County,1,
NC,37,North Carolina,103,Jones County,1,
TN,47,Tennessee,95,Lake County,0,
TN,47,Tennessee,97,Lauderdale County,0,
TN,47,Tennessee,99,Lawrence County,0,
TN,47,Tennessee,101,Lewis County,0,
TN,47,Tennessee,103,Lincoln County,0,
TN,47,Tennessee,105,Loudon County,0,
TN,47,Tennessee,107,McMinn County,0,
TN,47,Tennessee,109,McNairy County,0,
TN,47,Tennessee,111,Macon County,0,
TN,47,Tennessee,113,Madison County,0,
TN,47,Tennessee,115,Marion County,0,
TN,47,Tennessee,117,Marshall County,0,
TN,47,Tennessee,119,Maury County,0,
TN,47,Tennessee,121,Meigs County,0,
TN,47,Tennessee,123,Monroe County,0,
TN,47,Tennessee,125,Montgomery County,0,
TN,47,Tennessee,127,Moore County,0,
TN,47,Tennessee,129,Morgan County,0,
TN,47,Tennessee,131,Obion County,0,
TN,47,Tennessee,133,Overton County,0,
TN,47,Tennessee,135,Perry County,0,
TN,47,Tennessee,137,Pickett County,0,
TN,47,Tennessee,139,Polk County,0,
TN,47,Tennessee,141,Putnam County,0,
TN,47,Tennessee,143,Rhea County,0,
TN,47,Tennessee,145,Roane County,0,
TN,47,Tennessee,147,Robertson County,0,
TN,47,Tennessee,149,Rutherford County,0,
TN,47,Tennessee,151,Scott County,0,
TN,47,Tennessee,153,Sequatchie County,0,
PA,42,Pennsylvania,103,Pike County,1,
TN,47,Tennessee,157,Shelby County,0,
TN,47,Tennessee,159,Smith County,0,
TN,47,Tennessee,161,Stewart County,0,
NY,36,New York,105,Sullivan County,1,
TN,47,Tennessee,165,Sumner County,0,
TN,47,Tennessee,167,Tipton County,0,
TN,47,Tennessee,169,Trousdale County,0,
NC,37,North Carolina,105,Lee County,1,
TN,47,Tennessee,173,Union County,0,
TN,47,Tennessee,175,Van Buren County,0,
TN,47,Tennessee,177,Warren County,0,
NC,37,North Carolina,107,Lenoir County,1,
TN,47,Tennessee,181,Wayne County,0,
TN,47,Tennessee,183,Weakley County,0,
TN,47,Tennessee,185,White County,0,
TN,47,Tennessee,187,Williamson County,0,
TN,47,Tennessee,189,Wilson County,0,
TX,48,Texas,1,Anderson County,0,
TX,48,Texas,3,Andrews County,0,
TX,48,Texas,5,Angelina County,0,
TX,48,Texas,7,Aransas County,0,
TX,48,Texas,9,Archer County,0,
TX,48,Texas,11,Armstrong County,0,
TX,48,Texas,13,Atascosa County,0,
TX,48,Texas,15,Austin County,0,
TX,48,Texas,17,Bailey County,0,
TX,48,Texas,19,Bandera County,0,
TX,48,Texas,21,Bastrop County,0,
TX,48,Texas,23,Baylor County,0,
TX,48,Texas,25,Bee County,0,
TX,48,Texas,27,Bell County,0,
PA,42,Pennsylvania,107,Schuylkill County,1,
TX,48,Texas,31,Blanco County,0,
TX,48,Texas,33,Borden County,0,
TX,48,Texas,35,Bosque County,0,
TX,48,Texas,37,Bowie County,0,
TX,48,Texas,39,Brazoria County,0,
TX,48,Texas,41,Brazos County,0,
TX,48,Texas,43,Brewster County,0,
TX,48,Texas,45,Briscoe County,0,
TX,48,Texas,47,Brooks County,0,
TX,48,Texas,49,Brown County,0,
TX,48,Texas,51,Burleson County,0,
TX,48,Texas,53,Burnet County,0,
TX,48,Texas,55,Caldwell County,0,
TX,48,Texas,57,Calhoun County,0,
TX,48,Texas,59,Callahan County,0,
TX,48,Texas,61,Cameron County,0,
TX,48,Texas,63,Camp County,0,
TX,48,Texas,65,Carson County,0,
TX,48,Texas,67,Cass County,0,
TX,48,Texas,69,Castro County,0,
TX,48,Texas,71,Chambers County,0,
TX,48,Texas,73,Cherokee County,0,
TX,48,Texas,75,Childress County,0,
TX,48,Texas,77,Clay County,0,
TX,48,Texas,79,Cochran County,0,
TX,48,Texas,81,Coke County,0,
TX,48,Texas,83,Coleman County,0,
TX,48,Texas,85,Collin County,0,
TX,48,Texas,87,Collingsworth County,0,
TX,48,Texas,89,Colorado County,0,
TX,48,Texas,91,Comal County,0,
TX,48,Texas,93,Comanche County,0,
TX,48,Texas,95,Concho County,0,
TX,48,Texas,97,Cooke County,0,
TX,48,Texas,99,Coryell County,0,
TX,48,Texas,101,Cottle County,0,
TX,48,Texas,103,Crane County,0,
TX,48,Texas,105,Crockett County,0,
TX,48,Texas,107,Crosby County,0,
TX,48,Texas,109,Culberson County,0,
TX,48,Texas,111,Dallam County,0,
VA,51,Virginia,107,Loudoun County,1,
TX,48,Texas,115,Dawson County,0,
TX,48,Texas,117,Deaf Smith County,0,
TX,48,Texas,119,Delta County,0,
TX,48,Texas,121,Denton County,0,
TX,48,Texas,123,DeWitt County,0,
TX,48,Texas,125,Dickens County,0,
TX,48,Texas,127,Dimmit County,0,
