,state,state_code,state_name,county_code,county,Visited,date
3113,WI,55,Wisconsin,123,Vernon County,0,
3114,WI,55,Wisconsin,125,Vilas County,0,
3115,WI,55,Wisconsin,127,Walworth County,0,
3116,WI,55,Wisconsin,129,Washburn County,0,
3117,WI,55,Wisconsin,131,Washington County,0,
3118,WI,55,Wisconsin,133,Waukesha County,0,
3119,WI,55,Wisconsin,135,Waupaca County,0,
3120,WI,55,Wisconsin,137,Waushara County,0,
3121,WI,55,Wisconsin,139,Winnebago County,0,
3122,WI,55,Wisconsin,141,Wood County,0,
3123,WY,56,Wyoming,1,Albany County,0,
3124,WY,56,Wyoming,3,Big Horn County,0,
3125,WY,56,Wyoming,5,Campbell County,0,
3126,WY,56,Wyoming,7,Carbon County,0,
3127,WY,56,Wyoming,9,Converse County,0,
3128,WY,56,Wyoming,11,Crook County,0,
3129,WY,56,Wyoming,13,Fremont County,0,
3130,WY,56,Wyoming,15,Goshen County,0,
3131,WY,56,Wyoming,17,Hot Springs County,0,
3132,WY,56,Wyoming,19,Johnson County,0,
3133,WY,56,Wyoming,21,Laramie County,0,
3134,WY,56,Wyoming,23,Lincoln County,0,
3135,WY,56,Wyoming,25,Natrona County,0,
3136,WY,56,Wyoming,27,Niobrara County,0,
3137,WY,56,Wyoming,29,Park County,0,
3138,WY,56,Wyoming,31,Platte County,0,
3139,WY,56,Wyoming,33,Sheridan County,0,
3140,WY,56,Wyoming,35,Sublette County,0,
3141,WY,56,Wyoming,37,Sweetwater County,0,
3142,WY,56,Wyoming,39,Teton County,0,
3143,WY,56,Wyoming,41,Uinta County,0,
3144,WY,56,Wyoming,43,Washakie County,0,
3145,WY,56,Wyoming,45,Weston County,0,
